1074;840;17;10;1:41.858;101858
1074;846;17;14;1:43.396;103396
1074;807;17;15;1:44.450;104450
1074;817;17;18;1:46.215;106215
1074;815;18;4;1:36.852;96852
1074;832;18;3;1:37.561;97561
1074;844;18;1;1:37.634;97634
1074;830;18;2;1:37.717;97717
1074;847;18;6;1:38.114;98114
1074;1;18;5;1:38.368;98368
1074;825;18;7;1:38.442;98442
1074;852;18;11;1:38.760;98760
1074;842;18;8;1:38.888;98888
1074;822;18;13;1:38.901;98901
1074;4;18;9;1:39.809;99809
1074;855;18;15;1:39.814;99814
1074;854;18;16;1:39.878;99878
1074;839;18;10;1:40.025;100025
1074;848;18;18;1:40.225;100225
1074;849;18;19;1:40.272;100272
1074;846;18;14;1:41.828;101828
1074;807;18;17;1:43.590;103590
1074;840;18;12;1:44.384;104384
1074;817;18;20;2:00.056;120056
1074;815;19;4;1:37.214;97214
1074;844;19;1;1:37.408;97408
1074;832;19;3;1:37.581;97581
1074;830;19;2;1:37.728;97728
1074;847;19;6;1:38.307;98307
1074;1;19;5;1:38.393;98393
1074;839;19;10;1:38.442;98442
1074;825;19;7;1:38.539;98539
1074;855;19;13;1:38.630;98630
1074;822;19;12;1:38.831;98831
1074;852;19;11;1:39.011;99011
1074;817;19;20;1:39.374;99374
1074;842;19;8;1:39.416;99416
1074;4;19;9;1:39.785;99785
1074;854;19;14;1:40.091;100091
1074;849;19;18;1:40.245;100245
1074;848;19;16;1:40.800;100800
1074;846;19;15;1:43.166;103166
1074;807;19;17;1:45.242;105242
1074;840;19;19;2:00.651;120651
1074;815;20;4;1:37.532;97532
1074;844;20;1;1:37.562;97562
1074;832;20;3;1:38.059;98059
1074;847;20;6;1:38.148;98148
1074;830;20;2;1:38.257;98257
1074;1;20;5;1:38.606;98606
1074;825;20;7;1:38.883;98883
1074;839;20;10;1:38.917;98917
1074;840;20;18;1:38.940;98940
1074;855;20;13;1:38.954;98954
1074;822;20;12;1:38.960;98960
1074;852;20;11;1:39.069;99069
1074;842;20;8;1:39.134;99134
1074;854;20;14;1:39.295;99295
1074;817;20;19;1:39.349;99349
1074;4;20;9;1:39.874;99874
1074;848;20;16;1:40.239;100239
1074;849;20;17;1:40.489;100489
1074;846;20;15;1:41.881;101881
1074;807;20;20;2:03.711;123711
1074;815;21;4;1:37.629;97629
1074;832;21;3;1:37.721;97721
1074;844;21;1;1:37.807;97807
1074;830;21;2;1:38.294;98294
1074;1;21;5;1:38.542;98542
1074;847;21;6;1:38.633;98633
1074;840;21;17;1:38.713;98713
1074;825;21;7;1:38.859;98859
1074;855;21;13;1:39.047;99047
1074;842;21;8;1:39.083;99083
1074;807;21;20;1:39.180;99180
1074;839;21;10;1:39.183;99183
1074;822;21;12;1:39.279;99279
1074;852;21;11;1:39.294;99294
1074;817;21;19;1:39.722;99722
1074;854;21;14;1:39.816;99816
1074;4;21;9;1:40.087;100087
1074;848;21;16;1:41.181;101181
1074;849;21;18;1:41.735;101735
1074;846;21;15;1:41.816;101816
1074;844;22;1;1:37.752;97752
1074;815;22;4;1:37.862;97862
1074;832;22;3;1:37.914;97914
1074;830;22;2;1:38.243;98243
1074;847;22;6;1:38.567;98567
1074;825;22;7;1:39.058;99058
1074;842;22;8;1:39.152;99152
1074;839;22;10;1:39.304;99304
1074;807;22;20;1:39.307;99307
1074;855;22;13;1:39.351;99351
1074;1;22;5;1:39.407;99407
1074;852;22;11;1:39.574;99574
1074;840;22;17;1:39.655;99655
1074;817;22;19;1:39.715;99715
1074;822;22;12;1:39.774;99774
1074;854;22;14;1:39.964;99964
1074;4;22;9;1:40.504;100504
1074;848;22;15;1:40.816;100816
1074;849;22;18;1:41.036;101036
1074;846;22;16;1:42.876;102876
1074;844;23;1;1:37.774;97774
1074;815;23;4;1:37.960;97960
1074;830;23;2;1:38.091;98091
1074;832;23;3;1:38.244;98244
1074;847;23;6;1:38.896;98896
1074;1;23;5;1:39.109;99109
1074;825;23;7;1:39.120;99120
1074;807;23;20;1:39.220;99220
1074;855;23;13;1:39.304;99304
1074;842;23;8;1:39.310;99310
1074;822;23;12;1:39.339;99339
1074;839;23;10;1:39.495;99495
1074;852;23;11;1:39.569;99569
1074;840;23;17;1:39.811;99811
1074;817;23;19;1:39.832;99832
1074;4;23;9;1:39.922;99922
1074;854;23;14;1:40.636;100636
1074;848;23;15;1:40.736;100736
1074;849;23;18;1:41.284;101284
1074;846;23;16;1:42.186;102186
1074;844;24;1;1:37.913;97913
1074;815;24;4;1:38.155;98155
1074;830;24;2;1:38.187;98187
1074;832;24;3;1:38.242;98242
1074;847;24;6;1:39.286;99286
1074;807;24;20;1:39.307;99307
1074;1;24;5;1:39.342;99342
1074;842;24;8;1:39.363;99363
1074;825;24;7;1:39.384;99384
1074;852;24;11;1:39.576;99576
1074;855;24;13;1:39.582;99582
1074;822;24;12;1:39.650;99650
1074;839;24;10;1:39.886;99886
1074;840;24;16;1:39.887;99887
1074;854;24;14;1:40.154;100154
1074;817;24;19;1:40.273;100273
1074;4;24;9;1:40.496;100496
1074;848;24;15;1:40.669;100669
1074;849;24;18;1:41.118;101118
1074;846;24;17;1:45.759;105759
1074;844;25;1;1:38.061;98061
1074;832;25;3;1:38.264;98264
1074;830;25;2;1:38.372;98372
1074;815;25;4;1:38.419;98419
1074;847;25;6;1:39.165;99165
1074;1;25;5;1:39.186;99186
1074;842;25;8;1:39.485;99485
1074;825;25;7;1:39.520;99520
1074;807;25;19;1:39.689;99689
1074;840;25;16;1:39.774;99774
1074;855;25;13;1:39.849;99849
1074;839;25;9;1:40.278;100278
1074;822;25;12;1:40.341;100341
1074;817;25;18;1:40.367;100367
1074;852;25;11;1:40.376;100376
1074;854;25;14;1:40.620;100620
1074;849;25;17;1:41.031;101031
1074;848;25;15;1:41.032;101032
1074;4;25;10;1:42.836;102836
1074;846;25;20;2:02.145;122145
1074;844;26;1;1:38.371;98371
1074;832;26;3;1:38.444;98444
1074;830;26;2;1:38.476;98476
1074;815;26;4;1:38.693;98693
1074;839;26;9;1:39.188;99188
1074;1;26;5;1:39.255;99255
1074;847;26;6;1:39.306;99306
1074;846;26;20;1:39.351;99351
1074;807;26;19;1:39.506;99506
1074;842;26;8;1:39.513;99513
1074;855;26;12;1:39.742;99742
1074;825;26;7;1:39.756;99756
1074;822;26;11;1:39.777;99777
1074;852;26;10;1:39.871;99871
1074;840;26;16;1:40.445;100445
1074;817;26;18;1:40.521;100521
1074;854;26;13;1:40.547;100547
1074;849;26;17;1:41.161;101161
1074;848;26;15;1:41.628;101628
1074;4;26;14;2:00.922;120922
1074;4;27;14;1:37.995;97995
1074;815;27;4;1:38.563;98563
1074;844;27;1;1:38.785;98785
1074;830;27;2;1:38.823;98823
1074;832;27;3;1:38.846;98846
1074;847;27;6;1:39.096;99096
1074;846;27;20;1:39.175;99175
1074;839;27;9;1:39.789;99789
1074;825;27;7;1:39.796;99796
1074;807;27;19;1:39.840;99840
1074;842;27;8;1:39.919;99919
1074;855;27;12;1:40.070;100070
1074;852;27;10;1:40.325;100325
1074;822;27;11;1:40.338;100338
1074;840;27;15;1:40.371;100371
1074;817;27;18;1:40.869;100869
1074;854;27;13;1:40.987;100987
1074;849;27;17;1:41.182;101182
1074;1;27;5;1:41.666;101666
1074;848;27;16;1:42.053;102053
1074;815;28;4;1:38.697;98697
1074;832;28;3;1:38.729;98729
1074;830;28;2;1:38.782;98782
1074;4;28;14;1:38.908;98908
1074;846;28;20;1:39.042;99042
1074;844;28;1;1:39.051;99051
1074;847;28;5;1:39.297;99297
1074;842;28;7;1:39.665;99665
1074;839;28;9;1:39.766;99766
1074;825;28;6;1:39.774;99774
1074;822;28;11;1:39.880;99880
1074;852;28;10;1:39.952;99952
1074;855;28;12;1:40.004;100004
1074;840;28;15;1:40.181;100181
1074;854;28;13;1:40.690;100690
1074;817;28;17;1:41.188;101188
1074;848;28;16;1:41.355;101355
1074;807;28;19;1:42.651;102651
1074;849;28;18;1:42.810;102810
1074;1;28;8;2:01.276;121276
1074;1;29;8;1:37.871;97871
1074;4;29;14;1:38.680;98680
1074;846;29;20;1:38.874;98874
1074;844;29;1;1:38.887;98887
1074;832;29;3;1:38.953;98953
1074;815;29;4;1:38.990;98990
1074;847;29;5;1:39.274;99274
1074;830;29;2;1:39.384;99384
1074;842;29;7;1:39.677;99677
1074;839;29;9;1:39.877;99877
1074;825;29;6;1:39.984;99984
1074;840;29;15;1:40.054;100054
1074;855;29;12;1:40.446;100446
1074;817;29;17;1:40.627;100627
1074;822;29;10;1:40.641;100641
1074;854;29;13;1:40.919;100919
1074;848;29;16;1:41.505;101505
1074;807;29;19;1:42.181;102181
1074;849;29;18;1:42.572;102572
1074;852;29;11;1:42.805;102805
1074;1;30;8;1:37.506;97506
1074;4;30;12;1:38.626;98626
1074;815;30;4;1:38.879;98879
1074;832;30;3;1:39.004;99004
1074;846;30;20;1:39.184;99184
1074;822;30;10;1:39.268;99268
1074;844;30;1;1:39.354;99354
1074;847;30;5;1:39.454;99454
1074;842;30;7;1:39.800;99800
1074;855;30;11;1:39.836;99836
1074;825;30;6;1:40.174;100174
1074;807;30;19;1:40.483;100483
1074;817;30;17;1:40.647;100647
1074;840;30;15;1:40.850;100850
1074;848;30;16;1:41.020;101020
1074;830;30;2;1:41.537;101537
1074;854;30;13;1:41.606;101606
1074;849;30;18;1:42.106;102106
1074;839;30;9;1:42.618;102618
1074;852;30;14;1:59.210;119210
1074;1;31;7;1:36.660;96660
1074;852;31;14;1:38.722;98722
1074;4;31;11;1:38.958;98958
1074;832;31;2;1:39.105;99105
1074;846;31;20;1:39.251;99251
1074;815;31;3;1:39.292;99292
1074;847;31;5;1:39.438;99438
1074;855;31;10;1:39.748;99748
1074;822;31;9;1:39.806;99806
1074;825;31;6;1:40.233;100233
1074;807;31;19;1:40.473;100473
1074;817;31;17;1:40.631;100631
1074;840;31;15;1:40.855;100855
1074;842;31;8;1:40.874;100874
1074;854;31;12;1:40.914;100914
1074;848;31;16;1:41.230;101230
1074;844;31;1;1:41.545;101545
1074;849;31;18;1:41.888;101888
1074;830;31;4;1:57.239;117239
1074;839;31;13;2:00.824;120824
1074;830;32;4;1:36.527;96527
1074;852;32;14;1:37.885;97885
1074;1;32;7;1:38.290;98290
1074;839;32;12;1:38.298;98298
1074;4;32;11;1:39.153;99153
1074;815;32;2;1:39.222;99222
1074;832;32;1;1:39.386;99386
1074;822;32;9;1:39.650;99650
1074;847;32;5;1:39.738;99738
1074;855;32;10;1:39.814;99814
1074;840;32;15;1:40.037;100037
1074;825;32;6;1:40.522;100522
1074;817;32;17;1:40.686;100686
1074;854;32;13;1:40.916;100916
1074;807;32;18;1:41.036;101036
1074;848;32;16;1:41.241;101241
1074;846;32;19;1:41.449;101449
1074;842;32;8;1:42.305;102305
1074;849;32;20;1:44.577;104577
1074;844;32;3;1:56.325;116325
1074;830;33;4;1:36.347;96347
1074;844;33;3;1:36.674;96674
1074;1;33;6;1:37.085;97085
1074;839;33;12;1:38.110;98110
1074;852;33;13;1:38.980;98980
1074;846;33;19;1:39.161;99161
1074;4;33;11;1:39.686;99686
1074;822;33;8;1:39.815;99815
1074;855;33;9;1:39.842;99842
1074;807;33;18;1:40.070;100070
1074;840;33;15;1:40.347;100347
1074;825;33;7;1:40.523;100523
1074;848;33;16;1:40.863;100863
1074;854;33;14;1:41.340;101340
1074;847;33;5;1:41.830;101830
1074;815;33;2;1:41.868;101868
1074;832;33;1;1:41.915;101915
1074;817;33;17;1:43.359;103359
1074;842;33;10;2:00.808;120808
1074;849;33;20;2:03.320;123320
1074;830;34;2;1:36.384;96384
1074;844;34;1;1:36.399;96399
1074;842;34;10;1:37.324;97324
1074;1;34;5;1:37.593;97593
1074;839;34;12;1:38.155;98155
1074;852;34;13;1:38.484;98484
1074;4;34;11;1:39.208;99208
1074;849;34;20;1:39.285;99285
1074;822;34;8;1:39.739;99739
1074;855;34;9;1:39.851;99851
1074;846;34;17;1:40.104;100104
1074;840;34;15;1:40.363;100363
1074;854;34;14;1:41.178;101178
1074;848;34;16;1:41.203;101203
1074;825;34;6;1:43.256;103256
1074;807;34;18;1:44.369;104369
1074;815;34;4;1:57.056;117056
1074;832;34;3;1:57.101;117101
1074;847;34;7;1:59.638;119638
1074;817;34;19;2:02.850;122850
1074;815;35;4;1:36.302;96302
1074;832;35;3;1:36.454;96454
1074;844;35;1;1:36.501;96501
1074;830;35;2;1:36.731;96731
1074;847;35;6;1:37.216;97216
1074;1;35;5;1:37.470;97470
1074;842;35;9;1:37.540;97540
1074;839;35;12;1:38.307;98307
1074;852;35;13;1:38.523;98523
1074;4;35;11;1:39.214;99214
1074;822;35;7;1:39.619;99619
1074;849;35;20;1:39.763;99763
1074;855;35;8;1:39.954;99954
1074;817;35;19;1:40.424;100424
1074;840;35;15;1:40.452;100452
1074;807;35;18;1:40.815;100815
1074;846;35;17;1:40.844;100844
1074;854;35;14;1:43.748;103748
1074;848;35;16;1:43.965;103965
1074;825;35;10;2:00.375;120375
1074;815;36;4;1:36.511;96511
1074;844;36;1;1:36.561;96561
1074;832;36;3;1:36.600;96600
1074;830;36;2;1:36.920;96920
1074;847;36;6;1:37.527;97527
1074;1;36;5;1:37.660;97660
1074;825;36;9;1:37.941;97941
1074;839;36;12;1:38.515;98515
1074;852;36;13;1:38.647;98647
1074;817;36;19;1:38.927;98927
1074;4;36;11;1:39.389;99389
1074;849;36;20;1:39.455;99455
1074;842;36;10;1:39.827;99827
1074;855;36;8;1:40.185;100185
1074;840;36;14;1:40.484;100484
1074;807;36;17;1:40.658;100658
1074;846;36;16;1:40.766;100766
1074;822;36;7;1:42.299;102299
1074;854;36;15;1:58.500;118500
1074;848;36;18;2:03.311;123311
1074;844;37;1;1:36.663;96663
1074;832;37;3;1:36.893;96893
1074;825;37;7;1:36.903;96903
1074;854;37;15;1:36.956;96956
1074;830;37;2;1:36.962;96962
1074;815;37;4;1:37.119;97119
1074;847;37;6;1:37.753;97753
1074;1;37;5;1:37.771;97771
1074;852;37;12;1:38.289;98289
1074;839;37;11;1:38.851;98851
1074;817;37;19;1:38.988;98988
1074;848;37;18;1:39.165;99165
1074;4;37;10;1:39.426;99426
1074;842;37;8;1:39.596;99596
1074;846;37;16;1:39.657;99657
1074;840;37;14;1:40.487;100487
1074;849;37;20;1:41.384;101384
1074;855;37;9;1:42.700;102700
1074;807;37;17;1:43.481;103481
1074;822;37;13;1:58.899;118899
1074;844;38;1;1:36.623;96623
1074;822;38;12;1:36.641;96641
1074;815;38;4;1:36.755;96755
1074;830;38;2;1:36.898;96898
1074;832;38;3;1:37.012;97012
1074;854;38;15;1:37.176;97176
1074;825;38;7;1:37.636;97636
1074;847;38;6;1:37.792;97792
1074;1;38;5;1:37.942;97942
1074;839;38;9;1:38.210;98210
1074;842;38;8;1:38.221;98221
1074;852;38;11;1:38.713;98713
1074;848;38;17;1:39.127;99127
1074;817;38;18;1:39.146;99146
1074;846;38;16;1:39.679;99679
1074;849;38;19;1:39.891;99891
1074;4;38;10;1:40.034;100034
1074;840;38;14;1:43.895;103895
1074;855;38;13;2:00.031;120031
1074;807;38;20;2:02.368;122368
1074;855;39;13;1:36.685;96685
1074;844;39;1;1:36.939;96939
1074;815;39;4;1:36.987;96987
1074;832;39;3;1:37.044;97044
1074;822;39;12;1:37.067;97067
1074;830;39;2;1:37.255;97255
1074;854;39;14;1:37.433;97433
1074;825;39;7;1:37.566;97566
1074;1;39;5;1:37.668;97668
1074;847;39;6;1:37.721;97721
1074;842;39;8;1:38.552;98552
1074;839;39;9;1:38.612;98612
1074;807;39;20;1:38.819;98819
1074;852;39;11;1:38.912;98912
1074;848;39;17;1:39.025;99025
1074;817;39;18;1:39.320;99320
1074;846;39;15;1:39.677;99677
